2026-08-26 09:11:41,583 | INFO     | web_demo.http | 127.0.0.1:49509 - "GET / HTTP/1.1" 200 -
2026-08-28 14:58:16,791 | INFO     | web_demo.http | 127.0.0.1:49603 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 14:58:21,786 | INFO     | web_demo.http | 127.0.0.1:49505 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 14:58:26,781 | INFO     | web_demo.http | 127.0.0.1:53000 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 14:58:31,789 | INFO     | web_demo.http | 127.0.0.1:58095 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 14:58:36,787 | INFO     | web_demo.http | 127.0.0.1:53011 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 14:58:41,793 | INFO     | web_demo.http | 127.0.0.1:60565 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 14:58:46,782 | INFO     | web_demo.http | 127.0.0.1:54161 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 14:58:51,779 | INFO     | web_demo.http | 127.0.0.1:55056 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 14:58:56,794 | INFO     | web_demo.http | 127.0.0.1:52873 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 14:59:01,788 | INFO     | web_demo.http | 127.0.0.1:57972 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 14:59:06,784 | INFO     | web_demo.http | 127.0.0.1:65518 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 14:59:11,780 | INFO     | web_demo.http | 127.0.0.1:49468 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 14:59:16,785 | INFO     | web_demo.http | 127.0.0.1:53228 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 14:59:21,792 | INFO     | web_demo.http | 127.0.0.1:63645 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 14:59:26,784 | INFO     | web_demo.http | 127.0.0.1:54262 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 14:59:31,790 | INFO     | web_demo.http | 127.0.0.1:53514 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 14:59:36,781 | INFO     | web_demo.http | 127.0.0.1:64776 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 14:59:41,785 | INFO     | web_demo.http | 127.0.0.1:52882 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 14:59:46,779 | INFO     | web_demo.http | 127.0.0.1:61337 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 14:59:51,784 | INFO     | web_demo.http | 127.0.0.1:61968 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 14:59:56,778 | INFO     | web_demo.http | 127.0.0.1:63037 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:00:01,781 | INFO     | web_demo.http | 127.0.0.1:51632 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:00:06,792 | INFO     | web_demo.http | 127.0.0.1:63274 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:00:11,791 | INFO     | web_demo.http | 127.0.0.1:62061 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:00:16,790 | INFO     | web_demo.http | 127.0.0.1:60049 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:00:21,783 | INFO     | web_demo.http | 127.0.0.1:61570 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:00:26,783 | INFO     | web_demo.http | 127.0.0.1:49905 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:00:31,793 | INFO     | web_demo.http | 127.0.0.1:59481 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:00:36,788 | INFO     | web_demo.http | 127.0.0.1:58133 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:00:41,779 | INFO     | web_demo.http | 127.0.0.1:53029 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:00:46,791 | INFO     | web_demo.http | 127.0.0.1:54471 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:00:51,783 | INFO     | web_demo.http | 127.0.0.1:65073 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:00:56,779 | INFO     | web_demo.http | 127.0.0.1:64488 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:01:01,786 | INFO     | web_demo.http | 127.0.0.1:57206 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:01:06,792 | INFO     | web_demo.http | 127.0.0.1:65424 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:01:11,783 | INFO     | web_demo.http | 127.0.0.1:58351 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:01:16,792 | INFO     | web_demo.http | 127.0.0.1:64560 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:01:21,780 | INFO     | web_demo.http | 127.0.0.1:56809 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:01:26,785 | INFO     | web_demo.http | 127.0.0.1:60480 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:01:31,784 | INFO     | web_demo.http | 127.0.0.1:57346 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:01:36,778 | INFO     | web_demo.http | 127.0.0.1:51684 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:01:41,790 | INFO     | web_demo.http | 127.0.0.1:64506 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:01:46,785 | INFO     | web_demo.http | 127.0.0.1:49671 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:01:51,786 | INFO     | web_demo.http | 127.0.0.1:62182 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:01:56,781 | INFO     | web_demo.http | 127.0.0.1:49785 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:02:01,789 | INFO     | web_demo.http | 127.0.0.1:58276 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:02:06,782 | INFO     | web_demo.http | 127.0.0.1:54632 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:02:11,785 | INFO     | web_demo.http | 127.0.0.1:56954 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:02:16,784 | INFO     | web_demo.http | 127.0.0.1:54622 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:02:21,787 | INFO     | web_demo.http | 127.0.0.1:50513 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:02:26,788 | INFO     | web_demo.http | 127.0.0.1:49739 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:02:31,785 | INFO     | web_demo.http | 127.0.0.1:63131 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:02:36,787 | INFO     | web_demo.http | 127.0.0.1:58584 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:02:41,786 | INFO     | web_demo.http | 127.0.0.1:49446 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:02:46,781 | INFO     | web_demo.http | 127.0.0.1:50439 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:02:51,778 | INFO     | web_demo.http | 127.0.0.1:58405 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:02:56,786 | INFO     | web_demo.http | 127.0.0.1:51863 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:03:01,790 | INFO     | web_demo.http | 127.0.0.1:51515 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:03:06,787 | INFO     | web_demo.http | 127.0.0.1:62750 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:03:11,791 | INFO     | web_demo.http | 127.0.0.1:57112 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:03:16,788 | INFO     | web_demo.http | 127.0.0.1:49543 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:03:21,778 | INFO     | web_demo.http | 127.0.0.1:54791 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:03:26,782 | INFO     | web_demo.http | 127.0.0.1:63774 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:03:31,788 | INFO     | web_demo.http | 127.0.0.1:64364 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:03:36,788 | INFO     | web_demo.http | 127.0.0.1:51500 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:03:41,789 | INFO     | web_demo.http | 127.0.0.1:56854 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:03:46,788 | INFO     | web_demo.http | 127.0.0.1:53093 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:03:51,784 | INFO     | web_demo.http | 127.0.0.1:58841 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:03:56,793 | INFO     | web_demo.http | 127.0.0.1:55320 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:04:01,792 | INFO     | web_demo.http | 127.0.0.1:57761 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:04:06,783 | INFO     | web_demo.http | 127.0.0.1:63882 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:04:11,779 | INFO     | web_demo.http | 127.0.0.1:59646 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:04:16,787 | INFO     | web_demo.http | 127.0.0.1:51918 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:04:21,792 | INFO     | web_demo.http | 127.0.0.1:60684 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:04:26,780 | INFO     | web_demo.http | 127.0.0.1:52295 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:04:31,784 | INFO     | web_demo.http | 127.0.0.1:53266 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:04:36,782 | INFO     | web_demo.http | 127.0.0.1:52571 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:04:41,786 | INFO     | web_demo.http | 127.0.0.1:60339 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:04:46,788 | INFO     | web_demo.http | 127.0.0.1:64490 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:04:51,792 | INFO     | web_demo.http | 127.0.0.1:56224 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:04:56,787 | INFO     | web_demo.http | 127.0.0.1:57706 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:05:01,781 | INFO     | web_demo.http | 127.0.0.1:51185 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:05:06,789 | INFO     | web_demo.http | 127.0.0.1:49192 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:05:11,787 | INFO     | web_demo.http | 127.0.0.1:59036 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:05:16,788 | INFO     | web_demo.http | 127.0.0.1:54722 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:05:21,793 | INFO     | web_demo.http | 127.0.0.1:62391 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:05:26,791 | INFO     | web_demo.http | 127.0.0.1:58863 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:05:31,789 | INFO     | web_demo.http | 127.0.0.1:57682 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:05:36,784 | INFO     | web_demo.http | 127.0.0.1:60841 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:05:41,794 | INFO     | web_demo.http | 127.0.0.1:51980 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:05:46,785 | INFO     | web_demo.http | 127.0.0.1:52308 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:05:51,782 | INFO     | web_demo.http | 127.0.0.1:51552 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:05:56,792 | INFO     | web_demo.http | 127.0.0.1:50060 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:06:01,784 | INFO     | web_demo.http | 127.0.0.1:53951 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:06:06,782 | INFO     | web_demo.http | 127.0.0.1:53066 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:06:11,780 | INFO     | web_demo.http | 127.0.0.1:64246 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:06:16,780 | INFO     | web_demo.http | 127.0.0.1:64837 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:06:21,787 | INFO     | web_demo.http | 127.0.0.1:63101 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:06:26,784 | INFO     | web_demo.http | 127.0.0.1:62629 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:06:31,790 | INFO     | web_demo.http | 127.0.0.1:55046 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:06:36,783 | INFO     | web_demo.http | 127.0.0.1:50864 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:06:41,788 | INFO     | web_demo.http | 127.0.0.1:60021 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:06:46,789 | INFO     | web_demo.http | 127.0.0.1:58153 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:06:51,786 | INFO     | web_demo.http | 127.0.0.1:52189 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:06:56,790 | INFO     | web_demo.http | 127.0.0.1:60656 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:07:01,787 | INFO     | web_demo.http | 127.0.0.1:50447 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:07:06,785 | INFO     | web_demo.http | 127.0.0.1:51925 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:07:11,789 | INFO     | web_demo.http | 127.0.0.1:54874 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:07:16,787 | INFO     | web_demo.http | 127.0.0.1:58494 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:07:21,783 | INFO     | web_demo.http | 127.0.0.1:65367 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:07:26,791 | INFO     | web_demo.http | 127.0.0.1:63206 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:07:31,781 | INFO     | web_demo.http | 127.0.0.1:56799 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:07:36,788 | INFO     | web_demo.http | 127.0.0.1:64755 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:07:41,788 | INFO     | web_demo.http | 127.0.0.1:50166 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:07:46,788 | INFO     | web_demo.http | 127.0.0.1:61505 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:07:51,786 | INFO     | web_demo.http | 127.0.0.1:56367 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:07:56,795 | INFO     | web_demo.http | 127.0.0.1:53958 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-08-28 15:08:01,793 | INFO     | web_demo.http | 127.0.0.1:53415 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:42:02,554 | INFO     | web_demo.http | 127.0.0.1:52249 - "GET / HTTP/1.1" 200 -
2026-09-05 19:42:02,770 | INFO     | web_demo.http | 127.0.0.1:55961 - "GET / HTTP/1.1" 200 -
2026-09-05 19:42:02,790 | INFO     | web_demo.http | 127.0.0.1:57585 - "GET /style.css HTTP/1.1" 200 -
2026-09-05 19:42:02,793 | INFO     | web_demo.http | 127.0.0.1:57124 - "GET /app.js HTTP/1.1" 200 -
2026-09-05 19:42:02,810 | INFO     | web_demo.http | 127.0.0.1:53278 - "POST /api/browser-session/register HTTP/1.1" 200 -
2026-09-05 19:42:02,907 | INFO     | web_demo.http | 127.0.0.1:60040 - "GET /api/clip/presets HTTP/1.1" 200 -
2026-09-05 19:42:02,907 | INFO     | web_demo.http | 127.0.0.1:60632 - "GET /favicon.ico HTTP/1.1" 404 -
2026-09-05 19:42:02,934 | INFO     | web_demo.http | 127.0.0.1:59361 - "GET /api/config HTTP/1.1" 200 -
2026-09-05 19:42:02,948 | INFO     | web_demo.http | 127.0.0.1:53176 - "GET /api/prompt-config/image HTTP/1.1" 200 -
2026-09-05 19:42:02,953 | INFO     | web_demo.http | 127.0.0.1:53475 - "GET /api/prompt-config/image_edit HTTP/1.1" 200 -
2026-09-05 19:42:02,958 | INFO     | web_demo.http | 127.0.0.1:53584 - "GET /api/prompt-config/video HTTP/1.1" 200 -
2026-09-05 19:42:02,964 | INFO     | web_demo.http | 127.0.0.1:60077 - "GET /api/comfy/config HTTP/1.1" 200 -
2026-09-05 19:42:02,992 | INFO     | web_demo.http | 127.0.0.1:61605 - "GET /api/comfy/templates HTTP/1.1" 200 -
2026-09-05 19:42:07,907 | INFO     | web_demo.http | 127.0.0.1:50850 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:42:13,784 | INFO     | web_demo.http | 127.0.0.1:65079 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:42:18,793 | INFO     | web_demo.http | 127.0.0.1:61865 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:42:23,788 | INFO     | web_demo.http | 127.0.0.1:55957 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:42:28,785 | INFO     | web_demo.http | 127.0.0.1:51044 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:42:33,795 | INFO     | web_demo.http | 127.0.0.1:50207 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:42:38,795 | INFO     | web_demo.http | 127.0.0.1:49713 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:42:43,794 | INFO     | web_demo.http | 127.0.0.1:50083 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:42:48,788 | INFO     | web_demo.http | 127.0.0.1:56483 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:42:53,790 | INFO     | web_demo.http | 127.0.0.1:59270 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:42:58,787 | INFO     | web_demo.http | 127.0.0.1:56556 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:43:03,797 | INFO     | web_demo.http | 127.0.0.1:55599 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:43:08,785 | INFO     | web_demo.http | 127.0.0.1:59420 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:43:36,792 | INFO     | web_demo.http | 127.0.0.1:63917 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:44:36,794 | INFO     | web_demo.http | 127.0.0.1:62056 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:44:58,812 | INFO     | web_demo.http | 127.0.0.1:53219 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:45:03,789 | INFO     | web_demo.http | 127.0.0.1:62832 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:45:08,796 | INFO     | web_demo.http | 127.0.0.1:59587 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:45:13,784 | INFO     | web_demo.http | 127.0.0.1:64531 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:45:18,797 | INFO     | web_demo.http | 127.0.0.1:55217 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:45:23,787 | INFO     | web_demo.http | 127.0.0.1:62421 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:45:28,786 | INFO     | web_demo.http | 127.0.0.1:61845 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:45:33,785 | INFO     | web_demo.http | 127.0.0.1:60260 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:45:38,784 | INFO     | web_demo.http | 127.0.0.1:60644 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:45:43,797 | INFO     | web_demo.http | 127.0.0.1:62559 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:45:48,800 | INFO     | web_demo.http | 127.0.0.1:53413 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:45:53,788 | INFO     | web_demo.http | 127.0.0.1:51288 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:45:58,784 | INFO     | web_demo.http | 127.0.0.1:57232 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:46:03,789 | INFO     | web_demo.http | 127.0.0.1:51913 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:46:36,789 | INFO     | web_demo.http | 127.0.0.1:49308 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:46:41,593 | INFO     | web_demo.http | 127.0.0.1:51042 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:46:43,796 | INFO     | web_demo.http | 127.0.0.1:53423 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:46:48,794 | INFO     | web_demo.http | 127.0.0.1:56936 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:46:53,791 | INFO     | web_demo.http | 127.0.0.1:53004 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:46:58,795 | INFO     | web_demo.http | 127.0.0.1:57779 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:47:03,798 | INFO     | web_demo.http | 127.0.0.1:55009 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:47:08,798 | INFO     | web_demo.http | 127.0.0.1:53930 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:47:13,785 | INFO     | web_demo.http | 127.0.0.1:56582 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:47:18,791 | INFO     | web_demo.http | 127.0.0.1:58633 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:47:23,788 | INFO     | web_demo.http | 127.0.0.1:62774 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:47:28,789 | INFO     | web_demo.http | 127.0.0.1:51329 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:47:33,800 | INFO     | web_demo.http | 127.0.0.1:60957 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:47:38,792 | INFO     | web_demo.http | 127.0.0.1:52103 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:47:43,794 | INFO     | web_demo.http | 127.0.0.1:55940 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:48:36,791 | INFO     | web_demo.http | 127.0.0.1:61997 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:49:36,793 | INFO     | web_demo.http | 127.0.0.1:61559 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:50:16,676 | INFO     | web_demo.http | 127.0.0.1:59833 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:50:17,914 | INFO     | web_demo.http | 127.0.0.1:55654 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:50:22,908 | INFO     | web_demo.http | 127.0.0.1:50894 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:50:27,917 | INFO     | web_demo.http | 127.0.0.1:57068 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:50:32,910 | INFO     | web_demo.http | 127.0.0.1:52257 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:50:38,793 | INFO     | web_demo.http | 127.0.0.1:55157 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:50:43,792 | INFO     | web_demo.http | 127.0.0.1:63878 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:50:48,798 | INFO     | web_demo.http | 127.0.0.1:60062 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:50:53,798 | INFO     | web_demo.http | 127.0.0.1:61437 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:50:58,785 | INFO     | web_demo.http | 127.0.0.1:52491 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:51:03,794 | INFO     | web_demo.http | 127.0.0.1:61325 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:51:08,796 | INFO     | web_demo.http | 127.0.0.1:57887 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:51:13,796 | INFO     | web_demo.http | 127.0.0.1:58448 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:51:18,790 | INFO     | web_demo.http | 127.0.0.1:56210 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:51:23,798 | INFO     | web_demo.http | 127.0.0.1:59206 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:51:28,794 | INFO     | web_demo.http | 127.0.0.1:54795 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:51:33,793 | INFO     | web_demo.http | 127.0.0.1:55132 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:52:34,793 | INFO     | web_demo.http | 127.0.0.1:53805 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:53:35,793 | INFO     | web_demo.http | 127.0.0.1:56277 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
2026-09-05 19:54:18,766 | INFO     | web_demo.http | 127.0.0.1:50690 - "POST /api/browser-session/heartbeat HTTP/1.1" 200 -
